 101  24
  1  2  3  4  5  6  7  8  9 10 11 12 19 22 23 26 32 38 39 51 52 54 56 58
  6.85258E-11  7.06284E-11  7.26774E-11  7.46653E-11  7.69663E-11  7.93087E-11
  8.20226E-11  8.46613E-11  8.70606E-11  8.94147E-11  9.18241E-11  9.43431E-11
  9.68249E-11  9.92110E-11  1.01507E-10  1.03772E-10  1.06412E-10  1.10295E-10
  1.14016E-10  1.17481E-10  1.20387E-10  1.22815E-10  1.25000E-10  1.26582E-10
  1.28205E-10  1.30176E-10  1.32108E-10  1.33976E-10  1.35807E-10  1.37578E-10
  1.39254E-10  1.40520E-10  1.41767E-10  1.42969E-10  1.44151E-10  1.45086E-10
  1.45837E-10  1.46573E-10  1.47290E-10  1.47995E-10  1.48534E-10  1.48871E-10
  1.49202E-10  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10
  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10
  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10
  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10  1.49316E-10
  1.49316E-10  1.49316E-10  1.49316E-10  1.49327E-10  1.49576E-10  1.49822E-10
  1.50065E-10  1.50362E-10  1.50843E-10  1.51319E-10  1.51789E-10  1.52256E-10
  1.52721E-10  1.53181E-10  1.53635E-10  1.54241E-10  1.55363E-10  1.56478E-10
  1.57585E-10  1.58688E-10  1.59778E-10  1.60865E-10  1.61945E-10
  9.01541E-17  1.23895E-16  1.56920E-16  1.90557E-16  2.13286E-16  2.60961E-16
  2.92312E-16  3.91477E-16  5.50704E-16  7.92382E-16  1.10461E-15  1.69514E-15
  3.20221E-15  5.79081E-15  9.44949E-15  1.58074E-14  2.68753E-14  4.51857E-14
  7.39548E-14  1.17269E-13  1.81626E-13  2.74710E-13  4.05029E-13  5.95824E-13
  8.63329E-13  1.23362E-12  1.71350E-12  2.33045E-12  3.10958E-12  4.12344E-12
  5.40624E-12  6.96539E-12  8.50055E-12  1.02300E-11  1.22365E-11  1.45491E-11
  1.74604E-11  2.05725E-11  2.38898E-11  2.76104E-11  3.11614E-11  3.42221E-11
  3.66851E-11  3.91634E-11  4.13171E-11  4.24469E-11  4.34901E-11  4.45399E-11
  4.54943E-11  4.65004E-11  4.76620E-11  4.88914E-11  4.99389E-11  5.08558E-11
  5.17634E-11  5.27216E-11  5.36789E-11  5.44719E-11  5.52570E-11  5.60136E-11
  5.64979E-11  5.67843E-11  5.69701E-11  5.70762E-11  5.69859E-11  5.67865E-11
  5.65668E-11  5.62985E-11  5.60184E-11  5.57447E-11  5.54572E-11  5.51692E-11
  5.49058E-11  5.48165E-11  5.48323E-11  5.48621E-11  5.52949E-11  5.61754E-11
  5.71178E-11  5.81182E-11  5.96593E-11  6.12996E-11  6.33191E-11  6.56590E-11
  6.81428E-11  7.09982E-11  7.38311E-11  7.60546E-11  7.90815E-11  8.16910E-11
  8.44087E-11  8.76440E-11  9.15172E-11  9.70566E-11  1.00735E-10  1.01445E-10
  1.01013E-10  1.00592E-10  1.00177E-10  9.97688E-11  9.93671E-11
  1.21958E-12  1.57198E-12  1.89840E-12  2.22125E-12  2.42663E-12  2.89754E-12
  3.20441E-12  3.68425E-12  3.96801E-12  4.39537E-12  4.90475E-12  5.50332E-12
  6.29950E-12  7.15550E-12  7.89317E-12  9.00232E-12  1.01905E-11  1.13812E-11
  1.26259E-11  1.37428E-11  1.48983E-11  1.60992E-11  1.73398E-11  1.87346E-11
  1.99605E-11  2.11664E-11  2.22896E-11  2.33922E-11  2.39871E-11  2.42873E-11
